NOAA
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
      12.0000      2001.00      177.000
      6.00000      2001.00      266.000
      3.00000      2001.00      170.000
      3.00000      1999.00      211.000
      6.00000      2008.00      233.000
      3.00000      2008.00      141.000
      3.00000      2007.00      173.000
      12.0000      2005.00      211.000
      9.00000      2005.00      332.000
      3.00000      2005.00      155.000
      9.00000      2004.00      332.000
      6.00000      2004.00      241.000
      3.00000      2004.00      152.000
      12.0000      2003.00      222.000
      6.00000      2003.00      249.000
      9.00000      2002.00      338.000
      12.0000      1998.00      239.000
      9.00000      1996.00      345.000
      12.0000      2003.00      222.000
      12.0000      1998.00      216.000
      3.00000      2006.00      151.000
      12.0000      2005.00      213.000
      9.00000      2005.00      310.000
      3.00000      2005.00      138.000
      9.00000      2004.00      325.000
      6.00000      2004.00      276.000
      3.00000      2004.00      131.000
      6.00000      2003.00      252.000
      12.0000      2008.00      216.000
      9.00000      2008.00      363.000
      3.00000      2008.00      136.000
      12.0000      2007.00      178.000
      3.00000      2007.00      163.000
      12.0000      2005.00      210.000
      9.00000      2005.00      324.000
      3.00000      2005.00      135.000
      12.0000      2004.00      219.000
      9.00000      2004.00      340.000
      6.00000      2004.00      262.000
      6.00000      2004.00      255.000
      3.00000      2004.00      140.000
      9.00000      2003.00      341.000
      9.00000      2002.00      338.000
      6.00000      2002.00      266.000
      6.00000      2002.00      272.000
      6.00000      2002.00      282.000
      12.0000      2001.00      213.000
      12.0000      2001.00      201.000
      12.0000      2001.00      188.000
          NaN          NaN          NaN
      9.00000      2001.00      327.000
      6.00000      2001.00      300.000
      6.00000      2001.00      252.000
      12.0000      2000.00      207.000
      12.0000      2000.00      233.000
      9.00000      2000.00      330.000
      3.00000      2000.00      158.000
          NaN          NaN          NaN
      12.0000      1998.00      210.000
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
      12.0000      1996.00      218.000
      12.0000      1997.00      312.000
      9.00000      2008.00      371.000
      3.00000      2006.00      149.000
      6.00000      1999.00      295.000
      6.00000      1999.00      280.000
      9.00000      2001.00      338.000
      3.00000      2001.00      151.000
          NaN          NaN          NaN
      12.0000      2002.00      228.000
      3.00000      2002.00      196.000
      6.00000      1999.00      297.000
      12.0000      2008.00      191.000
          NaN          NaN          NaN
      6.00000      2008.00      241.000
          NaN          NaN          NaN
      12.0000      2007.00      184.000
      9.00000      2007.00      338.000
      6.00000      2007.00      235.000
      3.00000      2007.00      149.000
      12.0000      2005.00      215.000
